,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,39.39280920028686,5.068792029482803,4.294242525100708,0.477983198646526,1,linear,,"{'C': 1, 'kernel': 'linear'}",0.8447719944725933,0.8472051597051597,0.8459766584766585,0.8493550368550369,0.8492014742014742,0.8473020647421846,0.0017882840218575043,1
1,149.95713038444518,1.5395666348056842,4.579743385314941,0.02531595882756666,10,linear,,"{'C': 10, 'kernel': 'linear'}",0.8447719944725933,0.8467444717444718,0.8464373464373465,0.8487407862407862,0.8492014742014742,0.8471792146193342,0.001616299374994978,2
2,32.742186832427976,0.3894149179865846,6.35225887298584,0.033172679270343654,1,rbf,0.001,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.8346384154767388,0.8378378378378378,0.8421375921375921,0.8439803439803439,0.8389127764127764,0.8395013931690578,0.0032794201753791803,6
3,29.944624614715575,0.3718835334705136,5.42453145980835,0.14276589497274758,1,rbf,0.01,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8413941348073085,0.8415233415233415,0.8465909090909091,0.847051597051597,0.8453624078624079,0.8443844780671128,0.0024522015968616137,5
4,29.80367202758789,0.37404009086340384,5.474346017837524,0.07989889154508414,10,rbf,0.001,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.8418547520343928,0.8435196560196561,0.8442874692874693,0.8485872235872236,0.8476658476658476,0.8451829897189178,0.0025455527390995827,4
5,32.31440658569336,0.19429208456439453,5.290156841278076,0.051018020869004484,10,rbf,0.01,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8427759864885613,0.8433660933660934,0.8481265356265356,0.8522727272727273,0.8468980343980343,0.8466878754303904,0.0034537397478211227,3
