,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.08639006614685059,0.004508971914321228,0.014397335052490235,0.000333808605246798,1,linear,,"{'C': 1, 'kernel': 'linear'}",0.8255451713395638,0.794392523364486,0.8348909657320872,0.8566978193146417,0.8255451713395638,0.8274143302180684,0.020054176871565212,3
1,0.1992025375366211,0.0260849556075231,0.012964773178100585,0.0011430927234823477,10,linear,,"{'C': 10, 'kernel': 'linear'}",0.8255451713395638,0.794392523364486,0.8348909657320872,0.8566978193146417,0.8317757009345794,0.8286604361370715,0.020092854201367107,1
2,0.0914881706237793,0.005817465786619225,0.02279062271118164,0.000964448594153239,1,rbf,0.001,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.7538940809968847,0.7538940809968847,0.7538940809968847,0.7538940809968847,0.7538940809968847,0.7538940809968847,0.0,6
3,0.08550534248352051,0.009253459776947935,0.01999688148498535,0.0018588188949049055,1,rbf,0.01,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8255451713395638,0.778816199376947,0.822429906542056,0.8535825545171339,0.8348909657320872,0.8230529595015575,0.02464014944957656,5
4,0.07920703887939454,0.0042448304915155485,0.019564437866210937,0.001385968615544585,10,rbf,0.001,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.8255451713395638,0.7819314641744548,0.8286604361370716,0.8535825545171339,0.8348909657320872,0.8249221183800624,0.023593889381634255,4
5,0.06858253479003906,0.008063740287703375,0.015482378005981446,0.0023024962659134816,10,rbf,0.01,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8161993769470405,0.7881619937694704,0.838006230529595,0.8566978193146417,0.838006230529595,0.8274143302180686,0.023445342956045834,2
